	cluster
MultiLin-GMP-3__10DD-1003__Diagnosis	U38
cDC2-1__430998__Diagnosis	U38
Intermediate Mono-2__184874__Diagnosis	U38
Intermediate Mono-3__184874__Diagnosis	U38
CD8 TEM__452198__Diagnosis	U38
MAIT__184874__Diagnosis	U38
B Memory-2__10DD-1003__Relapse	U38
B Memory-1__452198__Diagnosis	U38
NK-Mature__AML-19-Dx1	U38
CD4 TCM__10DD-1003__Relapse	U38
CD8 TEM__10DD-1003__Relapse	U38
cDC2-2__430998__Diagnosis	U38
Classical-Mono__10DD-1003__Relapse	U38
pre-DC-3__AML-19-Dx1	U38
CD8 TEM__AML-19-Dx2	U38
NK-Mature__184874__Diagnosis	U38
CD8 TEM__AML-19-Dx1	U38
Non-Classical Mono-2__184874__Diagnosis	U38
T CD4 Naive-1__184874__Diagnosis	U38
Pro-B-Early__10DD-1009__Diagnosis	U38
T CD8 Naive__220882__Treatment	U38
T CD4 Naive-1__220882__Treatment	U38
LMPP-2__430998__Diagnosis	U38
Non-Classical Mono-2__220882__Treatment	U38
Intermediate Mono-2__430998__Diagnosis	U38
Intermediate Mono-1__430998__Diagnosis	U38
Classical-Mono__430998__Diagnosis	U38
Pro-B-3__10DD-1009__Diagnosis	U38
Mono-1__10DD-1009__Relapse	U38
MultiLin-GMP-1__10DD-1009__Relapse	U38
MultiLin-GMP-1__868442__Diagnosis	U38
CD8 TEM__430998__Diagnosis	U38
CD4 TCM__430998__Diagnosis	U38
cDC2-1__10DD-1003__Diagnosis	U38
B Memory-2__430998__Diagnosis	U38
NK-Mature__220882__Treatment	U38
MAIT__220882__Treatment	U38
Non-Classical Mono-2__10DD-1009__Diagnosis	U38
Intermediate Mono-3__220882__Treatment	U38
NK-Mature__10DD-1009__Diagnosis	U38
B Memory-1__430998__Diagnosis	U38
Myeloid intermediate 3__10DD-1009__Diagnosis	U38
B Memory-2__332131__Diagnosis	U38
Intermediate Mono-2__220882__Treatment	U38
Myeloid intermediate 2__10DD-1009__Diagnosis	U38
Myeloid intermediate 1__10DD-1009__Diagnosis	U38
MAIT__430998__Diagnosis	U38
Intermediate Mono-1__220882__Treatment	U38
MKP-early__868442__Diagnosis	U38
Pro-B-Early-cycling__10DD-1009__Diagnosis	U38
CD4 TCM__AML-19-Dx1	U38
T CD8 Naive__184874__Diagnosis	U38
CD8 TEM__827494__Diagnosis	U38
cDC2-1__184874__Diagnosis	U38
CD8 TEM__10DD-1061__Relapse	U38
cDC2-2__184874__Diagnosis	U38
MAIT__827494__Diagnosis	U38
NK-Mature__827494__Diagnosis	U38
Osteoblast__827494__Diagnosis	U38
NK-Mature__AML-19-R1	U38
CD8 TEM__AML-19-R2	U38
cDC2-1__827494__Diagnosis	U38
pDC__827494__Diagnosis	U38
pre-B__184874__Diagnosis	U38
NK-Mature__AML-19-CR1	U38
pre-DC-1__827494__Diagnosis	U38
B Memory-2__868442__Diagnosis	U38
CD8 TEM__10DD-1009__Relapse	U38
BMCP-1__10DD-1009__Relapse	U38
Non-Classical Mono-2__430998__Diagnosis	U38
NK-Mature__430998__Diagnosis	U38
MPP-MEP__430998__Diagnosis	U38
preNeu__10DD-1009__Diagnosis	U38
cDC1__10DD-1009__Diagnosis	U38
pre-DC-3__220882__Treatment	U38
cDC2-1__220882__Treatment	U38
Pro-B-cycling-1__10DD-1009__Diagnosis	U38
MEP-2__430998__Diagnosis	U38
Erythroblast-1__10DD-1061__Relapse	U38
CD4 TCM__10DD-1085__Diagnosis	U38
Osteoblast__10DD-1003__Relapse	U38
ERP-4__10DD-1058__Treatment	U38
CD8 TEM__916462__Diagnosis	U38
CD4 TCM__916462__Diagnosis	U38
ERP-5__10DD-1058__Treatment	U38
B Memory-2__916462__Diagnosis	U38
MAIT__10DD-1058__Treatment	U38
MAIT__P18__Relapse	U38
NK-Mature__10DD-1058__Treatment	U38
B Memory-1__916462__Diagnosis	U38
CD8 TEM__P18__Relapse	U38
T CD8 Naive__508084__Relapse	U38
T CD4 Naive-1__508084__Relapse	U38
NK-Mature__508084__Relapse	U38
Myeloid intermediate 3__508084__Relapse	U38
CD4 TCM__P18__Relapse	U38
NK-Mature__P18__Relapse	U38
ERP-3__10DD-1058__Treatment	U38
MAIT__10DD-1070__Treatment	U38
Intermediate Mono-2__10DD-1070__Treatment	U38
MAIT__10DD-1070__Diagnosis	U38
Multilin-1__10DD-1070__Diagnosis	U38
CD8 TEM__10DD-1051__Diagnosis	U38
CD4 TCM__10DD-1051__Diagnosis	U38
B Memory-2__10DD-1051__Diagnosis	U38
B Memory-1__10DD-1051__Diagnosis	U38
NK-Mature__10DD-1070__Diagnosis	U38
B Memory-1__P18__Relapse	U38
T CD4 Naive-1__10DD-1070__Diagnosis	U38
B Memory-1__P19__Diagnosis	U38
ERP-1__10DD-1058__Treatment	U38
ERP-2__10DD-1058__Treatment	U38
B Memory-2__10DD-1070__Treatment	U38
CD4 TCM__10DD-1070__Treatment	U38
NK-Mature__916462__Diagnosis	U38
CD8 TEM__10DD-1070__Treatment	U38
T CD8 Naive__10DD-1070__Diagnosis	U38
Erythroblast-1__10DD-1051__Diagnosis	U38
NK-Mature__875663__Diagnosis	U38
MAIT__P05__Relapse	U38
Multilin-2__10DD-1070__Treatment	U38
CD4 TCM__10DD-1062__Diagnosis	U38
Classical-Mono__10DD-1061__Diagnosis	U38
B Memory-2__10DD-1062__Diagnosis	U38
Myeloid intermediate 2__10DD-1070__Treatment	U38
MEP-2__508084__Relapse	U38
T CD4 Naive-1__10DD-1014__Treatment	U38
B Memory-1__10DD-1062__Diagnosis	U38
CD8 TEM__P13__Relapse	U38
NK-Mature__10DD-1014__Treatment	U38
MAIT__916462__Diagnosis	U38
Intermediate Mono-2__P13__Relapse	U38
ERP-1__10DD-1061__Diagnosis	U38
Intermediate Mono-2__10DD-1061__Diagnosis	U38
Intermediate Mono-3__10DD-1061__Diagnosis	U38
CD8 TEM__10DD-1062__Diagnosis	U38
MAIT__10DD-1062__Diagnosis	U38
CD4 TCM__P23__Diagnosis	U38
MEP-1__10DD-1062__Diagnosis	U38
T CD8 Naive__10DD-1014__Treatment	U38
MAIT__P05__Diagnosis	U38
MDP-2__10DD-1070__Treatment	U38
MultiLin-GMP-1__508084__Relapse	U38
T CD4 Naive-2__10DD-1058__Treatment	U38
Intermediate Mono-2__875663__Diagnosis	U38
MEP-1__10DD-1070__Treatment	U38
MDP-1__P05__Relapse	U38
B Memory-2__10DD-1061__Diagnosis	U38
CD8 TEM__P18__Diagnosis	U38
CD4 TCM__P18__Diagnosis	U38
CD8 TEM__10DD-1061__Diagnosis	U38
NK-Mature__10DD-1062__Diagnosis	U38
CD8 TEM__875663__Diagnosis	U38
Multilin-1__10DD-1062__Diagnosis	U38
Multilin-1__10DD-1070__Treatment	U38
CD4 TCM__10DD-1061__Diagnosis	U38
MAIT__10DD-1051__Diagnosis	U38
MKP-early__10DD-1051__Diagnosis	U38
MPP-MEP__10DD-1051__Diagnosis	U38
ERP-1__10DD-1065__Diagnosis	U38
ERP-4__10DD-1065__Diagnosis	U38
ERP-8__10DD-1065__Diagnosis	U38
Intermediate Mono-2__10DD-1065__Diagnosis	U38
pre-DC-2__508084__Relapse	U38
LMPP-1-cycling__10DD-1065__Diagnosis	U38
MAIT__10DD-1065__Diagnosis	U38
MEP-1__10DD-1065__Diagnosis	U38
MPP-MEP__10DD-1065__Diagnosis	U38
NK-Mature__10DD-1065__Diagnosis	U38
T CD4 Naive-1__10DD-1058__Diagnosis	U38
Non-Classical Mono-2__10DD-1065__Diagnosis	U38
B Memory-2__10DD-1065__Treatment	U38
CD4 TCM__10DD-1065__Treatment	U38
NK-Mature__P20__Relapse	U38
CD8 TEM__10DD-1065__Diagnosis	U38
CD8 TEM__P20__Relapse	U38
CD4 TCM__10DD-1065__Diagnosis	U38
B Memory-2__10DD-1065__Diagnosis	U38
CD4 TCM__10DD-1062__Treatment	U38
MAIT__10DD-1058__Diagnosis	U38
MultiLin-GMP-1__P10__Relapse	U38
ERP-1__10DD-1058__Diagnosis	U38
CD4 TCM__P20__Diagnosis	U38
B Memory-1__10DD-1062__Treatment	U38
CD8 TEM__10DD-1062__Treatment	U38
CD4 TCM__10DD-1058__Diagnosis	U38
MAIT__10DD-1062__Treatment	U38
LMPP-2__P10__Diagnosis	U38
Pro-B-3__10DD-1062__Treatment	U38
T CD4 Naive-1__10DD-1062__Treatment	U38
NK-Mature__P20__Diagnosis	U38
CD8 TEM__10DD-1058__Diagnosis	U38
T CD8 Naive__10DD-1062__Treatment	U38
NK-Mature__10DD-1058__Diagnosis	U38
MultiLin-GMP-1__P20__Diagnosis	U38
CD8 TEM__10DD-1065__Treatment	U38
B Memory-2__10DD-1058__Diagnosis	U38
ERP-7__10DD-1065__Treatment	U38
NK-Mature__P19__Diagnosis	U38
T CD4 Naive-1__10DD-1065__Treatment	U38
T CD8 Naive__10DD-1065__Treatment	U38
MAIT__P11__Relapse	U38
cDC2-1__10DD-1051__Diagnosis	U38
cDC1__10DD-1051__Diagnosis	U38
B Memory-2__10DD-1070__Diagnosis	U38
B Memory-2__10DD-1058__Treatment	U38
T CD8 Naive__10DD-1051__Diagnosis	U38
T CD4 Naive-1__10DD-1051__Diagnosis	U38
CD4 TCM__10DD-1070__Diagnosis	U38
CD8 TEM__10DD-1070__Diagnosis	U38
CD8 TEM__P19__Diagnosis	U38
NK-Mature__10DD-1051__Diagnosis	U38
CD8 TEM__10DD-1058__Treatment	U38
Pro-B-3__10DD-1062__Diagnosis	U38
CD4 TCM__10DD-1058__Treatment	U38
MAIT__10DD-1061__Diagnosis	U38
B Memory-1__10DD-1051__Treatment	U38
NK-Mature__10DD-1065__Treatment	U38
ERP-8__10DD-1065__Treatment	U38
Erythroblast-1__10DD-1065__Treatment	U38
MAIT__10DD-1065__Treatment	U38
T CD4 Naive-1__10DD-1051__Treatment	U38
NK-Mature__10DD-1051__Treatment	U38
MPP-1__10DD-1065__Treatment	U38
MultiLin-GMP-2__10DD-1051__Treatment	U38
B Memory-2__10DD-1051__Treatment	U38
T CD8 Naive__10DD-1058__Diagnosis	U38
MPP-2__10DD-1065__Treatment	U38
MPP-MEP__10DD-1051__Treatment	U38
MPP-MEP__10DD-1065__Treatment	U38
MAIT__10DD-1051__Treatment	U38
CD8 TEM__10DD-1051__Treatment	U38
CD4 TCM__10DD-1051__Treatment	U38
CD8 TEM__P11__Relapse	U38
T CD4 Naive-1__10DD-1062__Diagnosis	U38
MDP-1__10DD-1061__Diagnosis	U38
NK-Mature__P17__Relapse	U38
NK-Mature__P23__Diagnosis	U38
Non-Classical Mono-2__10DD-1010__Relapse	U38
T CD4 Naive-1__P14__Relapse	U38
B Memory-2__10DD-1082__Treatment	U38
CD8 TEM__P26__Relapse	U38
NK-Mature__10DD-1010__Relapse	U38
B Memory-1__922185__Diagnosis	U38
B Memory-2__922185__Diagnosis	U38
CD8 TEM__922185__Diagnosis	U38
MEP-1__332131__Diagnosis	U38
pre-DC-2__869922__Diagnosis	U38
MAIT__922185__Diagnosis	U38
MEP-2__P26__Relapse	U38
MEP-2__10DD-1061__Relapse	U38
Multilin-2__10DD-1010__Relapse	U38
NK-Mature__922185__Diagnosis	U38
Osteoblast__10DD-1010__Relapse	U38
CD8 TEM__508084__Relapse	U38
B Memory-2__875663__Diagnosis	U38
NK-Mature__10DD-1079__Treatment	U38
Pro-B-Early__P03__Diagnosis	U38
Myeloid intermediate 2__332131__Diagnosis	U38
MAIT__P14__Relapse	U38
Intermediate Mono-2__10DD-1079__Relapse	U38
Multilin-1__332131__Diagnosis	U38
CD8 TEM__P03__Diagnosis	U38
pre-B__P02__Relapse	U38
T CD4 Naive-1__922185__Diagnosis	U38
Intermediate Mono-3__10DD-1079__Relapse	U38
MultiLin-GMP-3__332131__Diagnosis	U38
CD4 TCM__P02__Relapse	U38
NK-Mature__10DD-1079__Relapse	U38
T CD8 Naive__10DD-1010__Relapse	U38
Non-Classical Mono-2__10DD-1079__Relapse	U38
T CD4 Naive-1__10DD-1010__Relapse	U38
T CD4 Naive-1__10DD-1079__Relapse	U38
MAIT__10DD-1079__Relapse	U38
BMCP-1__10DD-1082__Treatment	U38
CD4 TCM__10DD-1082__Treatment	U38
T CD8 Naive__869922__Diagnosis	U38
CD4 TCM__P16__Relapse	U38
MDP-1__869922__Diagnosis	U38
MAIT__869922__Diagnosis	U38
Intermediate Mono-1__P15__Diagnosis	U38
MAIT__332131__Diagnosis	U38
MAIT__10DD-1061__Relapse	U38
CD4 TCM__508084__Relapse	U38
CD4 TCM__10DD-1010__Relapse	U38
LMPP-1-cycling__10DD-1061__Relapse	U38
CD4 TCM__10DD-1061__Relapse	U38
MEP-2__916462__Diagnosis	U38
CD8 TEM__869922__Diagnosis	U38
CD4 TCM__869922__Diagnosis	U38
B Memory-2__869922__Diagnosis	U38
Non-Classical Mono-2__869586__Relapse	U38
NK-Mature__869586__Relapse	U38
B Memory-2__508084__Relapse	U38
CD4 TCM__P03__Relapse	U38
CD8 TEM__P16__Relapse	U38
pDC__10DD-1061__Diagnosis	U38
cMOP__P26__Relapse	U38
CD4 TCM__P15__Diagnosis	U38
pDC__922185__Diagnosis	U38
NK-Mature__869922__Diagnosis	U38
CD8 TEM__10DD-1082__Treatment	U38
cDC2-2__10DD-1061__Diagnosis	U38
MEP-Eryth-2__10DD-1082__Treatment	U38
CD8 TEM__P15__Diagnosis	U38
MPP-MEP__10DD-1010__Relapse	U38
MKP-early__10DD-1010__Relapse	U38
MEP-Eryth-1__10DD-1010__Relapse	U38
MEP-2__10DD-1010__Relapse	U38
MAIT__10DD-1010__Relapse	U38
HSC-2__10DD-1010__Relapse	U38
CD8 TEM__10DD-1010__Relapse	U38
MEP-Eryth-2__869922__Diagnosis	U38
MPP-1__10DD-1010__Relapse	U38
Intermediate Mono-1__10DD-1079__Relapse	U38
CD8 TEM__10DD-1079__Treatment	U38
CD8 TEM__10DD-1079__Relapse	U38
MPP-MEP__10DD-1014__Diagnosis	U38
NK-Mature__10DD-1014__Diagnosis	U38
CD8 TEM__P14__Relapse	U38
T CD8 Naive__10DD-1014__Diagnosis	U38
CD4 TCM__P14__Relapse	U38
NK-Mature__10DD-1061__Relapse	U38
Non-Classical Mono-2__10DD-1061__Relapse	U38
T CD4 Naive-1__P16__Relapse	U38
T CD4 Naive-1__10DD-1061__Relapse	U38
cDC2-1__10DD-1061__Relapse	U38
B Memory-2__10DD-1014__Treatment	U38
CD4 TCM__10DD-1014__Treatment	U38
cDC2-1__10DD-1061__Diagnosis	U38
Non-Classical Mono-2__10DD-1061__Diagnosis	U38
Classical-Mono__10DD-1079__Relapse	U38
Non-Classical Mono-2__10DD-1070__Treatment	U38
MAIT__P14__Diagnosis	U38
MEP-1__508084__Relapse	U38
MAIT__10DD-1014__Treatment	U38
Myeloid intermediate 3__10DD-1070__Treatment	U38
MDP-5__10DD-1061__Diagnosis	U38
pDC__10DD-1061__Relapse	U38
MEP-2__10DD-1061__Diagnosis	U38
MEP-Eryth-2__10DD-1014__Diagnosis	U38
NK-Mature__10DD-1070__Treatment	U38
MEP-Eryth-2__10DD-1061__Diagnosis	U38
pDC__P23__Diagnosis	U38
Intermediate Mono-3__10DD-1014__Treatment	U38
CD8 TEM__10DD-1014__Treatment	U38
cDC2-2__10DD-1061__Relapse	U38
MPP-MEP__10DD-1061__Diagnosis	U38
NK-Mature__P17__Diagnosis	U38
MAIT__10DD-1014__Diagnosis	U38
NK-Mature__10DD-1061__Diagnosis	U38
CD8 TEM__10DD-1079__Diagnosis	U38
Myeloid intermediate 3__332131__Diagnosis	U38
MAIT__508084__Relapse	U38
CD4 TCM__10DD-1079__Relapse	U38
B Memory-2__10DD-1079__Relapse	U38
NK-Mature__10DD-1079__Diagnosis	U38
CD8 TEM__10DD-1014__Diagnosis	U38
pre-DC-1__10DD-1070__Treatment	U38
NK-Mature__P25__Diagnosis	U38
NK-Mature__332131__Diagnosis	U38
MDP-1__508084__Relapse	U38
Mono-1__10DD-1061__Relapse	U38
pDC__10DD-1070__Treatment	U38
T CD8 Naive__10DD-1070__Treatment	U38
B Memory-2__10DD-1062__Treatment	U38
MAIT__P25__Diagnosis	U38
CD8 TEM__P25__Diagnosis	U38
pre-DC-2__332131__Diagnosis	U38
CD4 TCM__P25__Diagnosis	U38
B Memory-2__P25__Diagnosis	U38
CD4 TCM__10DD-1014__Diagnosis	U38
Non-Classical Mono-2__332131__Diagnosis	U38
T CD4 Naive-1__10DD-1070__Treatment	U38
B Memory-2__10DD-1014__Diagnosis	U38
Mono-2__Pt-12_Dx	U43
Mono-1__Pt-12_Dx	U43
B Memory-1__Pt-12_Dx	U43
CD4 TCM__Pt-12_Dx	U43
CD8 TEM__Pt-12_Dx	U43
MPP-MEP__Pt-12_Dx	U43
Intermediate Mono-2__Pt-12_Dx	U43
MPP-1__Pt-12_Dx	U43
LMPP-1-cycling__Pt-12_Dx	U43
B Memory-2__Pt-12_Dx	U43
Myeloid intermediate 2__Pt-12_Dx	U43
T CD4 Naive-1__Pt-12_Dx	U43
MAIT__Pt-12_Dx	U43
LMPP-2__Pt-12_Dx	U43
cDC1__Pt-12_Dx	U43
cMOP__Pt-12_Dx	U43
pre-DC-2__Pt-12_Dx	U43
Non-Classical Mono-2__Pt-12_Dx	U43
Multilin-2__TALL4954	U44
LMPP-2__727_EInv16_35M	U44
MDP-1__5381v2_AfInv16_P49M	U44
MDP-3__727_EInv16_35M	U44
MKP-early__2270_Aft36_P71F	U44
LMPP-2__2270_Aft36_P71F	U44
MPP-MEP__AML055	U44
MPP-MEP__hashtag6-SRR16208967	U44
MDP-1__TALL4954	U44
MEP-Eryth-2__AML055	U44
MultiLin-GMP-1__AML055	U44
pDC__TALL4954	U44
CD8 TEM__TALL3862	U44
MEP-2__hashtag6-SRR16208966	U44
MDP-1__hashtag6-SRR16208966	U44
NK-Mature__AML-21-Dx	U44
Myeloid intermediate 3__hashtag6-SRR16208965	U44
LMPP-2__hashtag6-SRR16208967	U44
LMPP-1-cycling__AML055	U44
MPP-MEP__hashtag6-SRR16208966	U44
MDP-1__hashtag6-SRR16208967	U44
MAIT__AML055	U44
LMPP-2__hashtag6-SRR16208966	U44
Non-Classical Mono-2__2270_Aft36_P71F	U44
Intermediate Mono-1__727_EInv16_35M	U44
LMPP-2__TALL3862	U44
T CD4 Naive-1__2270_Aft36_P71F	U44
NK-Mature__TALL3862	U44
B Memory-1__hashtag6-SRR16208966	U44
MPP-MEP__hashtag6-SRR16208965	U44
B Memory-1__hashtag6-SRR16208967	U44
MEP-2__AML055	U44
ERP-4__2270_Aft36_P71F	U44
MEP-Eryth-1__AML055	U44
LMPP-2__0018_Af_N1c	U44
LMPP-2__TALL4954	U44
MEP-1__AML055	U44
pDC__5381v2_AfInv16_P49M	U44
LMPP-2__hashtag4-SRR16208966	U44
MEP-2__hashtag6-SRR16208965	U44
Non-Classical Mono-2__3114_EInv_45F	U44
MultiLin-GMP-2__3114_EInv_45F	U44
MPP-1__3114_EInv_45F	U44
MEP-2__3114_EInv_45F	U44
LMPP-1__3114_EInv_45F	U44
Intermediate Mono-1__3114_EInv_45F	U44
preNeu__301_AfInv16_29M	U44
pre-DC-2__301_AfInv16_29M	U44
B Memory-1__hashtag4-SRR16208950	U44
cDC1__301_AfInv16_29M	U44
T CD4 Naive-1__hashtag4-SRR16208949	U44
Myeloid intermediate 3__301_AfInv16_29M	U44
Erythroblast-2__AML-20-Dx	U44
Myeloid intermediate 2__301_AfInv16_29M	U44
MultiLin-GMP-2__301_AfInv16_29M	U44
MultiLin-GMP-1__301_AfInv16_29M	U44
MPP-MEP__301_AfInv16_29M	U44
MDP-6__301_AfInv16_29M	U44
MDP-3__301_AfInv16_29M	U44
MDP-2__301_AfInv16_29M	U44
CD4 TCM__hashtag4-SRR16208949	U44
MDP-1__301_AfInv16_29M	U44
ASDC__568_AfInv16_P24M	U44
LMPP-2__301_AfInv16_29M	U44
cDC2-2__AML0114	U44
LMPP-1-cycling__301_AfInv16_29M	U44
Multilin-1__301_AfInv16_29M	U44
preNeu__hashtag4-SRR16208950	U44
HSC-2__AML-21-CR	U44
Multilin-2__AML0048	U44
MDP-1__1009_AfInv16_29M	U44
Intermediate Mono-1__hashtag4-SRR16208966	U44
MPP-MEP__hashtag4-SRR16208966	U44
HSC-1__hashtag4-SRR16208966	U44
MDP-2__1009_AfInv16_29M	U44
MEP-2__1009_AfInv16_29M	U44
LMPP-2__1009_AfInv16_29M	U44
LMPP-1__AML0048	U44
LMPP-1-cycling__AML0048	U44
CD8 TEM__1009_AfInv16_29M	U44
LMPP-2__AML0048	U44
MultiLin-GMP-1__1009_AfInv16_29M	U44
MultiLin-GMP-1__hashtag4-SRR16208965	U44
MPP-MEP__hashtag4-SRR16208965	U44
MEP-2__hashtag4-SRR16208965	U44
MDP-1__hashtag4-SRR16208965	U44
LMPP-2__hashtag4-SRR16208965	U44
Intermediate Mono-1__hashtag4-SRR16208965	U44
HSC-1__hashtag4-SRR16208965	U44
MPP-MEP__AML0048	U44
HSC-1__hashtag4-SRR16208967	U44
Intermediate Mono-1__hashtag4-SRR16208967	U44
MultiLin-GMP-1__AML0048	U44
LMPP-2__hashtag4-SRR16208967	U44
MPP-MEP__hashtag4-SRR16208967	U44
cDC2-2__hashtag4-SRR16208967	U44
Erythroblast-1__hashtag5-SRR16208965	U44
MAIT__hashtag5-SRR16208965	U44
LMPP-1__301_AfInv16_29M	U44
MDP-1__hashtag5-SRR16208965	U44
LMPP-2__hashtag3-SRR16208967	U44
MEP-2__0316_E_N1c	U44
HSC-2__0316_E_N1c	U44
B Memory-1__AML-21-Dx	U44
B Memory-2__AML-21-Dx	U44
preNeu__0018_Af_N1c	U44
CD4 TCM__AML-21-Dx	U44
Non-Classical Mono-1__2853_Aft36_P71F	U44
T CD8 Naive__AML026	U44
MDP-1__hashtag4-SRR16208966	U44
CD8 TEM__AML-21-Dx	U44
B Memory-1__hashtag6-SRR16208965	U44
Non-Classical Mono-2__hashtag2-SRR16208967	U44
LMPP-2__AML0310	U44
Non-Classical Mono-2__hashtag2-SRR16208966	U44
T CD4 Activated__0018_Af_N1c	U44
Intermediate Mono-3__hashtag2-SRR16208966	U44
Intermediate Mono-1__hashtag2-SRR16208966	U44
Non-Classical Mono-2__hashtag2-SRR16208965	U44
MAIT__AML-21-Dx	U44
cDC1__568_AfInv16_P24M	U44
MPP-MEP__2660_Ast82_38M	U44
pDC__568_AfInv16_P24M	U44
pre-DC-2__568_AfInv16_P24M	U44
LMPP-2__hashtag6-SRR16208965	U44
MPP-2__4924_AfInv16_P49M	U44
preNeu__568_AfInv16_P24M	U44
MDP-1__hashtag6-SRR16208965	U44
Myeloid intermediate 3__568_AfInv16_P24M	U44
pDC__2270_Aft36_P71F	U44
MPP-MEP__0316_E_N1c	U44
MultiLin-GMP-1__0316_E_N1c	U44
Intermediate Mono-1__hashtag3-SRR16208967	U44
B Memory-1__301_AfInv16_29M	U44
NK-Mature__AML012	U44
B Memory-2__AML0024	U44
LMPP-1__568_AfInv16_P24M	U44
LMPP-1-cycling__568_AfInv16_P24M	U44
pre-DC-2__hashtag5-SRR16208965	U44
LMPP-2__568_AfInv16_P24M	U44
MDP-1__568_AfInv16_P24M	U44
MDP-2__568_AfInv16_P24M	U44
B Memory-1__1060_EInv16_19M	U44
MDP-3__568_AfInv16_P24M	U44
MDP-6__568_AfInv16_P24M	U44
Intermediate Mono-1__hashtag3-SRR16208965	U44
ERP-1__hashtag3-SRR16208965	U44
MEP-1__568_AfInv16_P24M	U44
MDP-1__1060_EInv16_19M	U44
MEP-2__568_AfInv16_P24M	U44
MPP-MEP__568_AfInv16_P24M	U44
Mono-1__568_AfInv16_P24M	U44
MPP-2__AML-21-CR	U44
MultiLin-GMP-1__568_AfInv16_P24M	U44
B Memory-1__0817_E_N1c	U44
MultiLin-GMP-2__568_AfInv16_P24M	U44
MultiLin-GMP-3__568_AfInv16_P24M	U44
Multilin-1__568_AfInv16_P24M	U44
Multilin-2__568_AfInv16_P24M	U44
Myeloid intermediate 2__568_AfInv16_P24M	U44
MEP-2__1076_AfInv16_51M	U44
MDP-3__5381v2_AfInv16_P49M	U44
MDP-1__TALL3783	U44
MDP-1__AML3	U44
preNeu__1147_EInv16_44M	U44
pre-DC-2__1147_EInv16_44M	U44
pDC__1147_EInv16_44M	U44
immNeu-2__1147_EInv16_44M	U44
LMPP-1-cycling__AML4340	U44
LMPP-2__AML4340	U44
cMOP__1147_EInv16_44M	U44
MPP-1__AML4340	U44
MPP-2__AML4340	U44
cDC2-2__1147_EInv16_44M	U44
cDC2-1__1147_EInv16_44M	U44
Intermediate Mono-2__1239_EST8_44M_N1c	U44
cDC1__1147_EInv16_44M	U44
Non-Classical Mono-2__1147_EInv16_44M	U44
Myeloid intermediate 3__1147_EInv16_44M	U44
Myeloid intermediate 2__1147_EInv16_44M	U44
Multilin-1__1147_EInv16_44M	U44
Intermediate Mono-2__AML4897	U44
MultiLin-GMP-3__1147_EInv16_44M	U44
MultiLin-GMP-2__1147_EInv16_44M	U44
MultiLin-GMP-1__1147_EInv16_44M	U44
Mono-2__1147_EInv16_44M	U44
Mono-1__1147_EInv16_44M	U44
MPP-MEP__1147_EInv16_44M	U44
MEP-2__1147_EInv16_44M	U44
MultiLin-GMP-2__AML055	U44
CD4 TCM__AML3948	U44
MPP-MEP__4440_AfInv16_P24M	U44
MEP-2__4440_AfInv16_P24M	U44
LMPP-1__1782_Aft36_P71F	U44
CD4 TCM__1782_Aft36_P71F	U44
BMCP-1__4440_AfInv16_P24M	U44
preNeu__1744_E_N1c	U44
CD8 TEM__4440_AfInv16_P24M	U44
cDC2-2__AML1896	U44
MultiLin-GMP-1__1744_E_N1c	U44
HSC-1__AML1	U44
HSC-2__AML1	U44
MPP-1__AML1	U44
ERP-1__AML2123	U44
HSC-1__AML2123	U44
LMPP-2__AML2123	U44
MDP-1__AML2123	U44
MEP-2__AML2123	U44
MultiLin-GMP-1__171_Af_N1c	U44
MPP-1__171_Af_N1c	U44
HSC-2__171_Af_N1c	U44
HSC-1__171_Af_N1c	U44
MultiLin-GMP-1__AML2451	U44
LMPP-1__4440_AfInv16_P24M	U44
LMPP-1-cycling__4440_AfInv16_P24M	U44
MAIT__4440_AfInv16_P24M	U44
pDC__AML3050	U44
MPP-1__AML3133	U44
MDP-2__4440_AfInv16_P24M	U44
T CD4 Naive-1__143_AfST8_P64M	U44
MEP-1__1147_EInv16_44M	U44
MDP-3__1147_EInv16_44M	U44
MDP-2__1147_EInv16_44M	U44
MDP-1__1147_EInv16_44M	U44
cDC2-1__PAXMIJ-EoT	U44
Non-Classical Mono-2__PAXMIJ-EoT	U44
NK-Mature__PAXMIJ-EoT	U44
MultiLin-GMP-1__PAXMIJ-EoT	U44
MAIT__PAXMIJ-EoT	U44
Intermediate Mono-2__PAXMIJ-EoT	U44
Intermediate Mono-1__PAXMIJ-EoT	U44
CD8 TEM__PAXMIJ-EoT	U44
CD4 TCM__PAXMIJ-EoT	U44
MultiLin-GMP-1__4440_AfInv16_P24M	U44
MEP-2__PAWWEE	U44
LMPP-2__PAWWEE	U44
MultiLin-GMP-2__4440_AfInv16_P24M	U44
BMCP-1__PAWWEE	U44
NK-Mature__PAUMTZ	U44
LMPP-2__NA-SRR16208932	U44
preNeu__98-31_AfInv16_34F	U44
MultiLin-GMP-3__4440_AfInv16_P24M	U44
Multilin-1__4440_AfInv16_P24M	U44
Multilin-2__4440_AfInv16_P24M	U44
Myeloid intermediate 1__4440_AfInv16_P24M	U44
MultiLin-GMP-1__98-31_AfInv16_34F	U44
Myeloid intermediate 2__4440_AfInv16_P24M	U44
MAIT__98-31_AfInv16_34F	U44
B Memory-1__98-31_AfInv16_34F	U44
