	cluster
MAIT__1702-Et922-66F	U3
LMPP-1-cycling__1702-Et922-66F	U3
MEP-2__1744_E_N1c	U3
BMCP-1__PT17__Diagnosis	U3
Mono-1__AML003	U3
Myeloid intermediate 1__10DD-1082__Treatment	U3
Multilin-1__AML003	U3
MKP-early__1239_EST8_44M_N1c	U3
ERP-2__PT17__Diagnosis	U3
Classical-Mono__AML003	U3
Erythroblast-1__AML003	U3
Plasma Cell__10DD-1085__Diagnosis	U3
ERP-3__PT17__Diagnosis	U3
immNeu-1__10DD-1082__Treatment	U3
MEP-Eryth-2__1239_EST8_44M_N1c	U3
ERP-5__PT17__Diagnosis	U3
MultiLin-GMP-1__hashtag3-SRR16208966	U3
MultiLin-GMP-1__hashtag4-SRR16208950	U3
ERP-6__PT17__Diagnosis	U3
LMPP-1__1702-Et922-66F	U3
MultiLin-GMP-1__1744_E_N1c	U3
Myeloid intermediate 3__10DD-1082__Treatment	U3
MultiLin-GMP-1__10DD-1082__Treatment	U3
Classical-Mono__10DD-1085__Relapse	U3
Intermediate Mono-2__10DD-1085__Relapse	U3
pDC__AML003	U3
MultiLin-GMP-2__1147_EInv16_44M	U3
MultiLin-GMP-3__1147_EInv16_44M	U3
T CD4 Naive-1__1147_EInv16_44M	U3
cDC1__AML003	U3
Non-Classical Mono-2__AML003	U3
Myeloid intermediate 3__AML003	U3
Myeloid intermediate 2__AML003	U3
MultiLin-GMP-1__AML003	U3
immNeu-2__1147_EInv16_44M	U3
Myeloid intermediate 1__AML003	U3
MEP-2__AML-14_CCHMC	U3
Intermediate Mono-2__1239_EST8_44M_N1c	U3
MPP-2__1702-Et922-66F	U3
Intermediate Mono-3__10DD-1062__Diagnosis	U3
Intermediate Mono-3__AML003	U3
ERP-8__hashtag4-SRR16208950	U3
MultiLin-GMP-1__1702-Et922-66F	U3
pre-DC-2__AML003	U3
MultiLin-GMP-2__1702-Et922-66F	U3
MultiLin-GMP-1__1147_EInv16_44M	U3
Non-Classical Mono-2__10DD-1085__Relapse	U3
Erythroblast-1__AML0048	U3
MEP-1__1702-Et922-66F	U3
Intermediate Mono-1__10DD-1086__Treatment	U3
pDC__10DD-1086__Treatment	U3
CD4 TCM__1147_EInv16_44M	U3
preNeu__hashtag3-SRR16208967	U3
LMPP-1__1147_EInv16_44M	U3
Erythroblast-3__10DD-1085__Relapse	U3
MEP-Eryth-2__1702-Et922-66F	U3
LMPP-1-cycling__1147_EInv16_44M	U3
Mono-2__AML003	U3
Plasma Cell__hashtag4-SRR16208949	U3
MultiLin-GMP-3__1702-Et922-66F	U3
MDP-1__PT17__Diagnosis	U3
MDP-2__PT17__Diagnosis	U3
BMCP-1__AML0048	U3
ASDC__AML0048	U3
Erythroblast-1__hashtag4-SRR16208949	U3
MEP-Eryth-2__10DD-1082__Treatment	U3
MultiLin-GMP-2__AML003	U3
MEP-1__10DD-1082__Treatment	U3
MDP-2__AML003	U3
MDP-1__AML003	U3
MultiLin-GMP-3__10DD-1062__Diagnosis	U3
MultiLin-GMP-1__hashtag3-SRR16208959	U3
Myeloid intermediate 2__10DD-1062__Diagnosis	U3
LMPP-2__AML005	U3
Pro-B-1__10DD-1062__Diagnosis	U3
cDC1__10DD-1062__Diagnosis	U3
Intermediate Mono-1__10DD-1062__Treatment	U3
MDP-2__10DD-1062__Treatment	U3
Plasma Cell__10DD-1062__Treatment	U3
immNeu-1__10DD-1062__Treatment	U3
MEP-2__10DD-1082__Treatment	U3
preNeu__10DD-1062__Treatment	U3
B Memory-2__10DD-1065__Diagnosis	U3
BMCP-1__10DD-1065__Diagnosis	U3
LMPP-1__10DD-1065__Diagnosis	U3
MEP-Eryth-2__hashtag3-SRR16208959	U3
MultiLin-GMP-2__10DD-1065__Diagnosis	U3
MDP-3__AML003	U3
MDP-1__hashtag3-SRR16208959	U3
LMPP-1-cycling__10DD-1062__Diagnosis	U3
BMCP-1__hashtag3-SRR16208959	U3
MEP-Eryth-2__AML005	U3
MEP-2__AML005	U3
MAIT__10DD-1062__Diagnosis	U3
MEP-2__143_AfST8_P64M	U3
Intermediate Mono-1__hashtag4-SRR16208958	U3
CD8 TEM__hashtag4-SRR16208958	U3
MultiLin-GMP-1__hashtag4-SRR16208958	U3
MEP-1__AML005	U3
NK-Mature__hashtag4-SRR16208958	U3
MDP-2__10DD-1062__Diagnosis	U3
Non-Classical Mono-2__hashtag4-SRR16208958	U3
Mono-2__10DD-1062__Diagnosis	U3
immNeu-2__143_AfST8_P64M	U3
Erythroblast-3__hashtag3-SRR16208959	U3
pDC__184874__Diagnosis	U3
MEP-2__hashtag3-SRR16208959	U3
preNeu__10DD-1065__Diagnosis	U3
immNeu-2__1239_EST8_44M_N1c	U3
Plasma Cell__hashtag4-SRR16208950	U3
cDC1__10DD-1070__Diagnosis	U3
immNeu-2__PT17__D30	U3
B Memory-2__10DD-1065__Treatment	U3
preNeu__10DD-1070__Treatment	U3
BMCP-1__AML003	U3
LMPP-2__AML003	U3
Intermediate Mono-1__10DD-1079__Diagnosis	U3
NK-Mature__hashtag3-SRR16208959	U3
Plasma Cell__AML0048	U3
LMPP-2__hashtag4-SRR16208964	U3
MultiLin-GMP-1__10DD-1079__Diagnosis	U3
MDP-1__hashtag4-SRR16208964	U3
T CD8 Naive__hashtag3-SRR16208959	U3
LMPP-2__AML-14_CCHMC	U3
MultiLin-GMP-1__hashtag3-SRR16208965	U3
Intermediate Mono-1__10DD-1079__Treatment	U3
MultiLin-GMP-1__AML-14_CCHMC	U3
Erythroblast-3__10DD-1070__Diagnosis	U3
Plasma Cell__10DD-1070__Treatment	U3
MultiLin-GMP-3__10DD-1065__Treatment	U3
Erythroblast-3__AML005	U3
T CD4 Naive-1__10DD-1065__Treatment	U3
Erythroblast-1__AML005	U3
LMPP-1__10DD-1065__Treatment	U3
MEP-2__10DD-1065__Treatment	U3
pre-DC-3__AML0048	U3
preNeu__10DD-1065__Treatment	U3
Intermediate Mono-1__hashtag4-SRR16208964	U3
MultiLin-GMP-2__10DD-1065__Treatment	U3
MKP-late__10DD-1065__Treatment	U3
MPP-2__10DD-1065__Treatment	U3
Intermediate Mono-2__1702-Et922-66F	U3
BMCP-1__AML005	U3
cDC2-2__MDS1123	U4
Intermediate Mono-3__AML-10	U4
MEP-1__PT19__Relapse	U4
Myeloid intermediate 2__MDS1123	U4
MPP-1__AML-03	U4
Myeloid intermediate 3__AML-09	U4
Myeloid intermediate 2__AML-09	U4
MDP-2__PT19__Relapse	U4
Intermediate Mono-1__Pt-12_Dx	U4
Non-Classical Mono-2__AML-09	U4
Intermediate Mono-2__AML-10	U4
MPP-MEP__AML-03	U4
MultiLin-GMP-2__AML-03	U4
MultiLin-GMP-2__PT18__Diagnosis	U4
MDP-2__AML-03	U4
MultiLin-GMP-1__AML-03	U4
Multilin-2__PT18__Diagnosis	U4
Multilin-1__MDS1123	U4
Myeloid intermediate 2__AML-08	U4
preNeu__AML-09	U4
Intermediate Mono-1__AML-10	U4
cMOP__AML-02	U4
T CD4 Naive-1__AML-02	U4
MPP-MEP__AML-12_CCHMC	U4
Mono-1__AML-12_CCHMC	U4
MEP-Eryth-2__MDS585	U4
MPP-MEP__MDS585	U4
MultiLin-GMP-1__MDS585	U4
Non-Classical Mono-2__AML-02	U4
NK-Mature__AML-02	U4
Multilin-1__MDS585	U4
cDC1__PT15__Diagnosis	U4
Myeloid intermediate 3__AML-02	U4
Myeloid intermediate 2__AML-02	U4
Multilin-1__AML-02	U4
MultiLin-GMP-3__AML-02	U4
Mono-2__AML-12_CCHMC	U4
MultiLin-GMP-2__AML-02	U4
MultiLin-GMP-1__AML-02	U4
Mono-2__AML-02	U4
Mono-1__AML-02	U4
preNeu__MDS585	U4
MPP-MEP__AML-02	U4
Myeloid intermediate 2__MDS585	U4
pre-DC-2__AML-02	U4
LMPP-1-cycling__MDS585	U4
LMPP-1__MDS585	U4
cDC1__AML-09	U4
cDC2-1__AML-09	U4
preNeu__MDS1123	U4
MDP-1__AML-03	U4
MPP-MEP__PT18__Diagnosis	U4
MPP-2__PT18__Diagnosis	U4
MPP-1__PT18__Diagnosis	U4
cDC1__AML-11	U4
LMPP-2__AML-03	U4
LMPP-1-cycling__AML-03	U4
immNeu-2__AML-09	U4
pre-DC-3__AML-11	U4
Intermediate Mono-3__AML-03	U4
Intermediate Mono-2__AML-03	U4
LMPP-2__PT18__Diagnosis	U4
Intermediate Mono-2__MDS585	U4
Classical-Mono__AML-12_CCHMC	U4
Intermediate Mono-3__MDS585	U4
Intermediate Mono-1__AML-12_CCHMC	U4
Intermediate Mono-2__AML-12_CCHMC	U4
Intermediate Mono-3__AML-12_CCHMC	U4
MDP-1__AML-12_CCHMC	U4
MDP-2__AML-12_CCHMC	U4
pDC__MDS1123	U4
Intermediate Mono-2__HTO2-SRR16208954	U4
cDC2-1__AML-08	U4
Multilin-2__AML-09	U4
Myeloid intermediate 2__AML-10	U4
Myeloid intermediate 1__AML-10	U4
MDP-2__AML-07	U4
Multilin-2__AML-10	U4
MDP-1__AML-07	U4
Multilin-1__AML-10	U4
MultiLin-GMP-2__AML-10	U4
LMPP-2__AML-07	U4
LMPP-1-cycling__AML-07	U4
pre-DC-2__AML-10	U4
preNeu__AML-10	U4
Classical-Mono__Pt-12_Dx	U4
Intermediate Mono-3__AML-07	U4
CD8 TEM__Pt-12_Dx	U4
Classical-Mono__AML-11	U4
Intermediate Mono-2__AML-07	U4
Intermediate Mono-1__AML-07	U4
Classical-Mono__AML-07	U4
Mono-2__Pt-12_Dx	U4
pre-DC-2__AML-04	U4
cDC1__AML-04	U4
Non-Classical Mono-2__AML-04	U4
NK-Mature__AML-04	U4
Myeloid intermediate 3__AML-04	U4
Myeloid intermediate 2__AML-04	U4
cMOP__AML-10	U4
Myeloid intermediate 3__AML-10	U4
MEP-1__AML-07	U4
cDC2-1__AML-10	U4
Mono-2__AML-08	U4
Mono-1__Pt-12_Dx	U4
MAIT__AML-08	U4
Intermediate Mono-3__AML-08	U4
Intermediate Mono-2__AML-08	U4
Intermediate Mono-1__AML-08	U4
Classical-Mono__AML-08	U4
CD4 TCM__AML-08	U4
B Memory-1__AML-08	U4
Non-Classical Mono-2__AML-10	U4
pre-DC-2__AML-07	U4
cMOP__AML-07	U4
Multilin-1__AML-04	U4
cDC2-1__AML-07	U4
Non-Classical Mono-2__AML-07	U4
Myeloid intermediate 3__AML-07	U4
Myeloid intermediate 2__AML-07	U4
Multilin-2__AML-07	U4
Multilin-1__AML-07	U4
MultiLin-GMP-1__AML-07	U4
Mono-2__AML-07	U4
Mono-1__AML-07	U4
MPP-MEP__AML-07	U4
MEP-Eryth-2__AML-07	U4
cDC1__AML-10	U4
MEP-2__AML-07	U4
cDC1__AML-07	U4
MultiLin-GMP-2__AML-04	U4
MultiLin-GMP-1__AML-04	U4
Mono-2__AML-04	U4
Intermediate Mono-1__AML-04	U4
LMPP-1__AML-09	U4
MDP-2__MDS1123	U4
LMPP-1-cycling__AML-09	U4
LMPP-2__AML-09	U4
MDP-2__AML-09	U4
MEP-1__AML-09	U4
MEP-2__AML-09	U4
Intermediate Mono-2__Pt-12_Dx	U4
MPP-MEP__AML-09	U4
MPP-MEP__AML-10	U4
MEP-1__AML-10	U4
Intermediate Mono-3__AML-09	U4
MDP-2__AML-10	U4
MDP-1__AML-10	U4
Mono-1__AML-09	U4
Mono-1__MDS1123	U4
MultiLin-GMP-1__MDS1123	U4
BMCP-1__AML-04	U4
pre-DC-2__AML-03	U4
Mono-2__AML-09	U4
MultiLin-GMP-1__AML-09	U4
MultiLin-GMP-2__AML-09	U4
MultiLin-GMP-3__AML-09	U4
Multilin-1__AML-09	U4
LMPP-2__AML-10	U4
MPP-MEP__MDS1123	U4
LMPP-1-cycling__AML-10	U4
Mono-1__AML-10	U4
LMPP-1-cycling__MDS1123	U4
Mono-1__AML-04	U4
MPP-MEP__AML-04	U4
MEP-2__AML-04	U4
Intermediate Mono-2__AML-11	U4
Multilin-1__PT19__Relapse	U4
MEP-1__AML-04	U4
MDP-2__AML-04	U4
MDP-1__AML-04	U4
LMPP-2__AML-04	U4
Intermediate Mono-3__AML-04	U4
CD8 TEM__MDS1123	U4
Intermediate Mono-1__MDS1123	U4
Myeloid intermediate 3__HTO2-SRR16208955	U4
MultiLin-GMP-1__AML-10	U4
Intermediate Mono-3__MDS1123	U4
LMPP-1__MDS1123	U4
Non-Classical Mono-2__AML-08	U4
T CD4 Naive-1__AML-08	U4
Mono-2__AML-10	U4
cDC2-2__AML-08	U4
pre-DC-2__AML-08	U4
cDC2-2__HTO2-SRR16208955	U4
Classical-Mono__AML-09	U4
Intermediate Mono-3__Pt-12_Dx	U4
Non-Classical Mono-2__HTO2-SRR16208955	U4
Intermediate Mono-2__AML-09	U4
Intermediate Mono-2__AML-04	U4
Classical-Mono__AML-10	U4
Intermediate Mono-2__452198__Diagnosis	U4
Erythroblast-1__NA-SRR16208928	U4
MPP-MEP__hashtag2-SRR16208958	U4
MDP-1__hashtag2-SRR16208958	U4
Erythroblast-1__hashtag2-SRR16208958	U4
B Memory-1__hashtag2-SRR16208958	U4
BMCP-1__2853_Aft36_P71F	U4
Mono-1__2853_Aft36_P71F	U4
B Memory-1__hashtag2-SRR16208964	U4
Mono-2__2853_Aft36_P71F	U4
Myeloid intermediate 1__2853_Aft36_P71F	U4
Myeloid intermediate 2__2853_Aft36_P71F	U4
Myeloid intermediate 3__2853_Aft36_P71F	U4
pre-DC-2__2853_Aft36_P71F	U4
preNeu__2853_Aft36_P71F	U4
BMCP-1__287_AfInv_P53F_N1c	U4
MultiLin-GMP-3__2853_Aft36_P71F	U4
Classical-Mono__hashtag2-SRR16208964	U4
Mono-2__P10__Relapse	U4
MPP-MEP__hashtag2-SRR16208964	U4
B Memory-1__hashtag4-SRR16208964	U4
Mono-2__hashtag4-SRR16208958	U4
MPP-MEP__hashtag4-SRR16208958	U4
Intermediate Mono-3__hashtag4-SRR16208958	U4
Classical-Mono__hashtag4-SRR16208958	U4
B Memory-1__hashtag4-SRR16208958	U4
Pro-B-Early-cycling__P14__Relapse	U4
B Memory-1__hashtag3-SRR16208959	U4
MDP-1__220882__Diagnosis	U4
immNeu-1__220882__Diagnosis	U4
MultiLin-GMP-1__220882__Relapse	U4
Myeloid intermediate 1__220882__Relapse	U4
Multilin-1__hashtag2-SRR16208964	U4
MultiLin-GMP-1__hashtag2-SRR16208964	U4
cDC2-2__2660_Ast82_38M	U4
Intermediate Mono-3__287_AfInv_P53F_N1c	U4
LMPP-1-cycling__287_AfInv_P53F_N1c	U4
LMPP-2__287_AfInv_P53F_N1c	U4
MDP-1__287_AfInv_P53F_N1c	U4
LMPP-1-cycling__452198__Diagnosis	U4
LMPP-2__452198__Diagnosis	U4
MDP-1__452198__Diagnosis	U4
MDP-2__452198__Diagnosis	U4
MEP-2__452198__Diagnosis	U4
MPP-MEP__452198__Diagnosis	U4
Mono-1__452198__Diagnosis	U4
Mono-2__452198__Diagnosis	U4
MultiLin-GMP-1__452198__Diagnosis	U4
MultiLin-GMP-2__452198__Diagnosis	U4
Myeloid intermediate 2__452198__Diagnosis	U4
Myeloid intermediate 3__452198__Diagnosis	U4
Non-Classical Mono-2__452198__Diagnosis	U4
T CD4 Naive-1__452198__Diagnosis	U4
T CD8 Naive__452198__Diagnosis	U4
LMPP-1__452198__Diagnosis	U4
Classical-Mono__hashtag4-SRR16208964	U4
Intermediate Mono-3__452198__Diagnosis	U4
Classical-Mono__452198__Diagnosis	U4
MDP-2__287_AfInv_P53F_N1c	U4
MEP-1__287_AfInv_P53F_N1c	U4
MPP-MEP__287_AfInv_P53F_N1c	U4
Mono-2__287_AfInv_P53F_N1c	U4
MultiLin-GMP-1__287_AfInv_P53F_N1c	U4
cDC2-2__287_AfInv_P53F_N1c	U4
pre-DC-1__287_AfInv_P53F_N1c	U4
pre-DC-2__287_AfInv_P53F_N1c	U4
pre-DC-3__287_AfInv_P53F_N1c	U4
Non-Classical Mono-1__hashtag2-SRR16208950	U4
cDC2-2__hashtag2-SRR16208949	U4
Non-Classical Mono-2__P07__Diagnosis	U4
Intermediate Mono-1__P07__Diagnosis	U4
MEP-1__P06__Diagnosis	U4
CD4 TCM__452198__Diagnosis	U4
Intermediate Mono-1__452198__Diagnosis	U4
Intermediate Mono-3__hashtag4-SRR16208964	U4
T CD4 Activated__1239_EST8_44M_N1c	U4
MPP-MEP__hashtag4-SRR16208964	U4
Myeloid intermediate 1__1036_EInv16_22M	U4
Myeloid intermediate 2__1036_EInv16_22M	U4
Myeloid intermediate 3__1036_EInv16_22M	U4
Non-Classical Mono-2__1036_EInv16_22M	U4
T CD4 Naive-1__1036_EInv16_22M	U4
cDC1__1036_EInv16_22M	U4
cDC2-1__1036_EInv16_22M	U4
cDC2-2__1036_EInv16_22M	U4
cMOP__1036_EInv16_22M	U4
immNeu-1__1036_EInv16_22M	U4
preNeu__1036_EInv16_22M	U4
Intermediate Mono-1__P23__Diagnosis	U4
Classical-Mono__10DD-1002__Diagnosis	U4
Intermediate Mono-1__10DD-1002__Diagnosis	U4
Myeloid intermediate 1__10DD-1002__Diagnosis	U4
MultiLin-GMP-2__1036_EInv16_22M	U4
Intermediate Mono-1__10DD-1002__Treatment	U4
MultiLin-GMP-1__1036_EInv16_22M	U4
Mono-1__1036_EInv16_22M	U4
Intermediate Mono-1__P26__Diagnosis	U4
Classical-Mono__1036_EInv16_22M	U4
Intermediate Mono-1__1036_EInv16_22M	U4
Intermediate Mono-2__1036_EInv16_22M	U4
Intermediate Mono-3__1036_EInv16_22M	U4
LMPP-1__1036_EInv16_22M	U4
LMPP-1-cycling__1036_EInv16_22M	U4
LMPP-2__1036_EInv16_22M	U4
MAIT__1036_EInv16_22M	U4
MDP-1__1036_EInv16_22M	U4
MDP-2__1036_EInv16_22M	U4
MDP-3__1036_EInv16_22M	U4
MPP-1__1036_EInv16_22M	U4
MPP-2__1036_EInv16_22M	U4
MPP-MEP__1036_EInv16_22M	U4
Mono-2__1036_EInv16_22M	U4
cDC1__452198__Diagnosis	U4
Intermediate Mono-2__10DD-1002__Treatment	U4
LMPP-1-cycling__10DD-1003__Diagnosis	U4
cDC2-1__P19__Diagnosis	U4
Mono-1__P19__Diagnosis	U4
Mono-2__10DD-1058__Treatment	U4
MPP-1__10DD-1061__Relapse	U4
MPP-1__10DD-1070__Diagnosis	U4
Classical-Mono__10DD-1079__Diagnosis	U4
Mono-2__10DD-1079__Diagnosis	U4
Myeloid intermediate 1__10DD-1079__Diagnosis	U4
Intermediate Mono-1__10DD-1079__Relapse	U4
Myeloid intermediate 1__10DD-1079__Relapse	U4
pre-DC-2__10DD-1079__Relapse	U4
T CD4 Activated__hashtag4-SRR16208965	U4
T CD4 Naive-1__hashtag4-SRR16208964	U4
Non-Classical Mono-2__hashtag4-SRR16208964	U4
NK-Mature__hashtag4-SRR16208964	U4
Intermediate Mono-2__10DD-1051__Treatment	U4
Mono-2__10DD-1002__Treatment	U4
Intermediate Mono-1__10DD-1051__Treatment	U4
BMCP-1__10DD-1051__Treatment	U4
MPP-1__10DD-1003__Diagnosis	U4
Non-Classical Mono-2__10DD-1003__Diagnosis	U4
LMPP-2__10DD-1009__Relapse	U4
Mono-1__P20__Relapse	U4
Classical-Mono__10DD-1014__Diagnosis	U4
Classical-Mono__10DD-1014__Treatment	U4
cMOP__P20__Diagnosis	U4
cDC2-1__P20__Diagnosis	U4
Classical-Mono__10DD-1051__Diagnosis	U4
Intermediate Mono-1__10DD-1051__Diagnosis	U4
Intermediate Mono-2__10DD-1051__Diagnosis	U4
Mono-1__P20__Diagnosis	U4
MultiLin-GMP-1__10DD-1051__Diagnosis	U4
Intermediate Mono-2__P20__Diagnosis	U4
immNeu-1__10DD-1051__Diagnosis	U4
Classical-Mono__10DD-1051__Treatment	U4
cDC2-1__452198__Diagnosis	U4
cDC2-2__452198__Diagnosis	U4
cMOP__452198__Diagnosis	U4
MEP-2__AML-01	U4
MPP-MEP__AML-01	U4
Erythroblast-2__NA-SRR16208930	U4
Mono-1__AML-01	U4
MultiLin-GMP-1__AML-01	U4
MultiLin-GMP-2__AML-01	U4
MultiLin-GMP-3__AML-01	U4
Multilin-1__AML-01	U4
Multilin-2__AML-01	U4
pre-DC-2__NA-SRR16208929	U4
pre-DC-1__NA-SRR16208929	U4
cDC2-2__NA-SRR16208929	U4
cDC2-1__NA-SRR16208929	U4
cDC1__NA-SRR16208929	U4
Myeloid intermediate 1__AML-01	U4
MEP-1__AML-01	U4
Myeloid intermediate 2__AML-01	U4
MDP-2__AML-01	U4
LMPP-1-cycling__AML-01	U4
Mono-1__Pt-12_Rl	U4
MDP-2__Pt-12_Rl	U4
LMPP-2__Pt-12_Rl	U4
Intermediate Mono-3__Pt-12_Rl	U4
pre-DC-2__Pt-12_Dx	U4
cMOP__Pt-12_Dx	U4
cDC1__Pt-12_Dx	U4
Myeloid intermediate 2__Pt-12_Dx	U4
BMCP-1__AML-01	U4
MEP-2__NA-SRR16208930	U4
Intermediate Mono-1__AML-01	U4
Intermediate Mono-2__AML-01	U4
MDP-2__NA-SRR16208930	U4
Intermediate Mono-3__AML-01	U4
LMPP-1__AML-01	U4
MAIT__AML-01	U4
cDC2-2__922185__Diagnosis	U4
Myeloid intermediate 3__AML-01	U4
Mono-2__NA-SRR16208929	U4
Intermediate Mono-3__AML-02	U4
LMPP-1-cycling__AML-02	U4
LMPP-2__AML-02	U4
MultiLin-GMP-1__NA-SRR16208928	U4
Mono-2__NA-SRR16208928	U4
Mono-1__NA-SRR16208928	U4
MDP-1__AML-02	U4
MPP-1__NA-SRR16208928	U4
MDP-2__NA-SRR16208928	U4
LMPP-2__NA-SRR16208928	U4
LMPP-1-cycling__NA-SRR16208928	U4
Intermediate Mono-3__NA-SRR16208928	U4
Intermediate Mono-2__NA-SRR16208928	U4
Intermediate Mono-1__NA-SRR16208928	U4
MEP-1__AML-02	U4
Classical-Mono__AML-02	U4
MultiLin-GMP-1__NA-SRR16208929	U4
cDC1__NA-SRR16208928	U4
cDC2-2__NA-SRR16208928	U4
Mono-1__NA-SRR16208929	U4
MPP-MEP__NA-SRR16208929	U4
Non-Classical Mono-2__AML-01	U4
MDP-1__NA-SRR16208929	U4
cDC1__AML-01	U4
Intermediate Mono-3__NA-SRR16208929	U4
Intermediate Mono-2__NA-SRR16208929	U4
Intermediate Mono-1__NA-SRR16208929	U4
cMOP__AML-01	U4
Classical-Mono__NA-SRR16208929	U4
pre-DC-2__AML-01	U4
B Memory-1__AML-02	U4
CD8 TEM__AML-02	U4
pre-DC-3__NA-SRR16208928	U4
pre-DC-2__NA-SRR16208928	U4
cDC2-1__NA-SRR16208928	U4
Classical-Mono__NA-SRR16208928	U4
Intermediate Mono-2__922185__Diagnosis	U4
Classical-Mono__922185__Diagnosis	U4
MPP-MEP__550_EInv16_38M	U4
MultiLin-GMP-2__550_EInv16_38M	U4
MultiLin-GMP-3__550_EInv16_38M	U4
Myeloid intermediate 3__550_EInv16_38M	U4
cDC2-2__550_EInv16_38M	U4
preNeu__550_EInv16_38M	U4
preNeu__Pt-20_Dx	U4
cDC2-2__Pt-20_Dx	U4
cDC1__Pt-20_Dx	U4
Multilin-1__Pt-20_Dx	U4
MultiLin-GMP-3__Pt-20_Dx	U4
Intermediate Mono-3__596_E_N1c	U4
LMPP-1-cycling__596_E_N1c	U4
MultiLin-GMP-1__Pt-20_Dx	U4
Mono-2__Pt-20_Dx	U4
MEP-1__550_EInv16_38M	U4
MPP-MEP__Pt-20_Dx	U4
MDP-2__550_EInv16_38M	U4
Intermediate Mono-2__550_EInv16_38M	U4
pre-DC-1__452198__Diagnosis	U4
pre-DC-2__452198__Diagnosis	U4
preNeu__452198__Diagnosis	U4
B Memory-1__452198__Relapse	U4
LMPP-2__452198__Relapse	U4
MDP-1__P04__Relapse	U4
MDP-1__508084__Diagnosis	U4
Classical-Mono__508084__Relapse	U4
Intermediate Mono-1__508084__Relapse	U4
Intermediate Mono-2__508084__Relapse	U4
Myeloid intermediate 1__508084__Relapse	U4
CLP__P03__Relapse	U4
cMOP__508084__Relapse	U4
immNeu-1__508084__Relapse	U4
BMCP-1__550_EInv16_38M	U4
LMPP-1-cycling__550_EInv16_38M	U4
Intermediate Mono-1__922185__Diagnosis	U4
MEP-2__Pt-20_Dx	U4
LMPP-1-cycling__Pt-20_Dx	U4
Classical-Mono__869586__Diagnosis	U4
Intermediate Mono-3__869586__Diagnosis	U4
LMPP-1-cycling__869586__Diagnosis	U4
LMPP-2__869586__Diagnosis	U4
MDP-1__869586__Diagnosis	U4
MDP-2__869586__Diagnosis	U4
MPP-MEP__869586__Diagnosis	U4
MultiLin-GMP-1__869586__Diagnosis	U4
Myeloid intermediate 1__869586__Diagnosis	U4
Intermediate Mono-1__P26__Relapse	U4
preNeu__869586__Diagnosis	U4
cMOP__NA-SRR16208931	U4
CD4 TCM__869586__Relapse	U4
MDP-2__NA-SRR16208931	U4
LMPP-2__916462__Diagnosis	U4
CLP__869586__Diagnosis	U4
MEP-1__Pt-20_Dx	U4
B Memory-1__869586__Diagnosis	U4
Intermediate Mono-2__827494__Diagnosis	U4
MultiLin-GMP-1__596_E_N1c	U4
Intermediate Mono-3__Pt-20_Dx	U4
Myeloid intermediate 1__596_E_N1c	U4
Intermediate Mono-2__Pt-20_Dx	U4
Intermediate Mono-1__Pt-20_Dx	U4
Classical-Mono__Pt-20_Dx	U4
BMCP-1__Pt-20_Dx	U4
pre-DC-2__Pt-12_Rl	U4
cMOP__Pt-12_Rl	U4
cDC1__Pt-12_Rl	U4
Myeloid intermediate 3__Pt-12_Rl	U4
Myeloid intermediate 2__Pt-12_Rl	U4
B Memory-1__827494__Diagnosis	U4
Classical-Mono__827494__Diagnosis	U4
Intermediate Mono-1__827494__Diagnosis	U4
Mono-2__827494__Diagnosis	U4
Myeloid intermediate 1__AML-12_CCHMC	U4
Non-Classical Mono-2__PT15__Diagnosis	U4
Myeloid intermediate 3__AML-12_CCHMC	U4
Non-Classical Mono-2__AML-23	U4
cDC1__AML-23	U4
cDC2-1__AML-23	U4
immNeu-1__AML-23	U4
pre-DC-2__AML-23	U4
preNeu__AML-23	U4
Classical-Mono__AML-24	U4
Erythroblast-2__AML-24	U4
Intermediate Mono-1__AML-24	U4
Intermediate Mono-2__AML-24	U4
Intermediate Mono-3__AML-24	U4
LMPP-1-cycling__AML-24	U4
MPP-MEP__AML-24	U4
Myeloid intermediate 3__AML-23	U4
Mono-1__AML-24	U4
MultiLin-GMP-1__AML-24	U4
Myeloid intermediate 2__AML-12_CCHMC	U4
Myeloid intermediate 1__AML-24	U4
Myeloid intermediate 2__AML-24	U4
Myeloid intermediate 3__AML-24	U4
Non-Classical Mono-2__AML-24	U4
cDC1__AML-24	U4
cDC2-1__AML-24	U4
cDC2-2__AML-24	U4
cMOP__AML-24	U4
pre-DC-2__AML-24	U4
MultiLin-GMP-3__PT08__Diagnosis	U4
B Memory-1__AML-7_CCHMC	U4
Mono-2__AML-24	U4
Myeloid intermediate 2__AML-23	U4
Myeloid intermediate 1__AML-23	U4
MultiLin-GMP-3__AML-23	U4
Classical-Mono__AML-22	U4
ERP-5__AML-22	U4
Intermediate Mono-1__AML-22	U4
Intermediate Mono-2__AML-22	U4
Intermediate Mono-3__AML-22	U4
LMPP-1-cycling__AML-22	U4
LMPP-2__AML-22	U4
MDP-1__AML-22	U4
MEP-1__AML-22	U4
MEP-2__AML-22	U4
MEP-Eryth-1__AML-22	U4
MPP-1__AML-22	U4
MPP-MEP__AML-22	U4
MultiLin-GMP-1__AML-22	U4
Non-Classical Mono-2__AML-22	U4
T CD4 Naive-1__AML-22	U4
CD4 TCM__AML-23	U4
Classical-Mono__AML-23	U4
Intermediate Mono-1__AML-23	U4
